------------------------------,--------------------
2022-07-19 04:47:29,10.5
2022-07-19 04:47:39,10.0
2022-07-19 04:47:49,10.0
2022-07-19 04:47:59,10.0
2022-07-19 04:48:09,10.0
2022-07-19 04:48:19,10.0
2022-07-19 04:48:29,10.0
2022-07-19 04:48:39,10.0
2022-07-19 04:48:49,10.0
2022-07-19 04:48:59,10.0
2022-07-19 04:49:09,10.0
2022-07-19 04:49:19,10.0
2022-07-19 04:49:29,10.0
2022-07-19 04:49:39,10.0
2022-07-19 04:49:49,10.0
2022-07-19 04:49:59,10.0
2022-07-19 04:50:09,10.0
2022-07-19 04:50:19,10.0
2022-07-19 04:50:29,10.0
2022-07-19 04:50:39,10.0
2022-07-19 04:50:49,10.0
2022-07-19 04:50:59,10.0
2022-07-19 04:51:09,10.0
2022-07-19 04:51:19,10.0
2022-07-19 04:51:29,10.0
2022-07-19 04:51:39,10.0
2022-07-19 04:51:49,10.0
2022-07-19 04:51:59,10.0
2022-07-19 04:52:09,10.0
2022-07-19 04:52:19,10.0
2022-07-19 04:52:29,10.0
2022-07-19 04:52:39,10.0
2022-07-19 04:52:49,10.0
2022-07-19 04:52:59,10.0
2022-07-19 04:53:09,10.0
2022-07-19 04:53:19,10.0
2022-07-19 04:53:29,10.0
2022-07-19 04:53:39,10.0
2022-07-19 04:53:49,10.0
2022-07-19 04:53:59,10.0
2022-07-19 04:54:09,10.0
2022-07-19 04:54:19,10.0
2022-07-19 04:54:29,10.0
2022-07-19 04:54:39,10.0
2022-07-19 04:54:49,10.0
2022-07-19 04:54:59,10.0
2022-07-19 04:55:09,10.0
2022-07-19 04:55:19,10.0
2022-07-19 04:55:29,10.0
2022-07-19 04:55:39,10.5
2022-07-19 04:55:49,10.5
2022-07-19 04:55:59,10.5
2022-07-19 04:56:09,10.0
2022-07-19 04:56:19,10.0
2022-07-19 04:56:29,10.5
2022-07-19 04:56:39,10.5
2022-07-19 04:56:49,10.0
2022-07-19 04:56:59,10.0
2022-07-19 04:57:09,10.0
2022-07-19 04:57:19,10.5
2022-07-19 04:57:29,10.5
2022-07-19 04:57:39,10.0
2022-07-19 04:57:49,10.0
2022-07-19 04:57:59,10.0
2022-07-19 04:58:09,10.0
2022-07-19 04:58:19,10.5
2022-07-19 04:58:29,10.0
2022-07-19 04:58:39,10.5
2022-07-19 04:58:49,10.0
2022-07-19 04:58:59,10.5
2022-07-19 04:59:09,10.0
2022-07-19 04:59:19,10.5
2022-07-19 04:59:29,10.5
2022-07-19 04:59:39,10.5
2022-07-19 04:59:49,10.0
2022-07-19 04:59:59,10.0
2022-07-19 05:00:09,10.0
2022-07-19 05:00:19,10.0
2022-07-19 05:00:29,10.0
2022-07-19 05:00:39,10.0
2022-07-19 05:00:49,10.5
2022-07-19 05:00:59,10.5
2022-07-19 05:01:09,10.5
2022-07-19 05:01:19,10.5
2022-07-19 05:01:29,10.5
2022-07-19 05:01:39,10.0
2022-07-19 05:01:49,10.5
2022-07-19 05:01:59,10.0
2022-07-19 05:02:09,10.5
2022-07-19 05:02:19,10.0
2022-07-19 05:02:29,10.5
2022-07-19 05:02:39,10.0
2022-07-19 05:02:49,10.5
2022-07-19 05:02:59,10.0
2022-07-19 05:03:09,10.5
2022-07-19 05:03:19,10.0
2022-07-19 05:03:29,10.5
2022-07-19 05:03:39,10.0
2022-07-19 05:03:49,10.0
2022-07-19 05:03:59,10.0
2022-07-19 05:04:09,10.5
2022-07-19 05:04:19,10.5
2022-07-19 05:04:29,10.5
2022-07-19 05:04:39,10.5
2022-07-19 05:04:49,10.0
2022-07-19 05:04:59,10.0
2022-07-19 05:05:09,10.5
2022-07-19 05:05:19,10.5
2022-07-19 05:05:29,10.5
2022-07-19 05:05:39,10.5
2022-07-19 05:05:49,10.0
2022-07-19 05:05:59,10.5
2022-07-19 05:06:09,10.5
2022-07-19 05:06:19,10.0
2022-07-19 05:06:29,10.0
2022-07-19 05:06:39,10.5
2022-07-19 05:06:49,10.5
2022-07-19 05:06:59,10.5
2022-07-19 05:07:09,10.0
2022-07-19 05:07:19,10.5
2022-07-19 05:07:29,10.5
2022-07-19 05:07:39,10.5
2022-07-19 05:07:49,10.0
2022-07-19 05:07:59,10.5
2022-07-19 05:08:09,10.0
2022-07-19 05:08:19,10.5
2022-07-19 05:08:29,10.5
2022-07-19 05:08:39,10.5
2022-07-19 05:08:49,10.5
2022-07-19 05:08:59,10.5
2022-07-19 05:09:09,10.0
2022-07-19 05:09:19,10.5
2022-07-19 05:09:29,10.0
2022-07-19 05:09:39,10.0
2022-07-19 05:09:49,10.5
2022-07-19 05:09:59,10.0
2022-07-19 05:10:09,10.5
2022-07-19 05:10:19,10.0
2022-07-19 05:10:29,10.0
2022-07-19 05:10:39,10.0
2022-07-19 05:10:49,10.0
2022-07-19 05:10:59,10.0
2022-07-19 05:11:09,10.0
2022-07-19 05:11:19,10.0
2022-07-19 05:11:29,10.0
2022-07-19 05:11:39,10.5
2022-07-19 05:11:49,10.0
2022-07-19 05:11:59,10.5
2022-07-19 05:12:09,10.0
2022-07-19 05:12:19,10.5
2022-07-19 05:12:29,10.0
2022-07-19 05:12:39,10.0
2022-07-19 05:12:49,10.0
2022-07-19 05:12:59,10.0
2022-07-19 05:13:09,10.0
2022-07-19 05:13:19,10.0
2022-07-19 05:13:29,10.0
2022-07-19 05:13:39,10.0
2022-07-19 05:13:49,10.5
2022-07-19 05:13:59,10.0
2022-07-19 05:14:09,10.5
2022-07-19 05:14:19,10.0
2022-07-19 05:14:29,10.0
2022-07-19 05:14:39,10.0
2022-07-19 05:14:49,10.0
2022-07-19 05:14:59,10.5
2022-07-19 05:15:09,10.5
2022-07-19 05:15:19,10.5
2022-07-19 05:15:29,10.5
2022-07-19 05:15:39,10.0
2022-07-19 05:15:49,10.5
2022-07-19 05:15:59,10.0
2022-07-19 05:16:09,10.5
2022-07-19 05:16:19,10.0
2022-07-19 05:16:29,10.0
2022-07-19 05:16:39,10.0
2022-07-19 05:16:49,10.5
2022-07-19 05:16:59,10.5
2022-07-19 05:17:09,10.0
2022-07-19 05:17:19,10.5
2022-07-19 05:17:29,10.5
2022-07-19 05:17:39,10.0
2022-07-19 05:17:49,10.5
2022-07-19 05:17:59,10.5
2022-07-19 05:18:09,10.5
2022-07-19 05:18:19,10.5
2022-07-19 05:18:29,10.0
2022-07-19 05:18:39,10.5
2022-07-19 05:18:49,10.5
2022-07-19 05:18:59,10.5
2022-07-19 05:19:09,10.5
2022-07-19 05:19:19,10.0
2022-07-19 05:19:29,10.5
2022-07-19 05:19:39,10.5
2022-07-19 05:19:49,10.5
2022-07-19 05:19:59,10.5
2022-07-19 05:20:09,10.0
2022-07-19 05:20:19,10.5
2022-07-19 05:20:29,10.0
2022-07-19 05:20:39,10.5
2022-07-19 05:20:49,10.5
2022-07-19 05:20:59,10.5
2022-07-19 05:21:09,10.5
2022-07-19 05:21:19,10.5
2022-07-19 05:21:29,10.5
2022-07-19 05:21:39,10.5
2022-07-19 05:21:49,10.5
2022-07-19 05:21:59,10.0
2022-07-19 05:22:09,10.5
2022-07-19 05:22:19,10.0
2022-07-19 05:22:29,10.5
2022-07-19 05:22:39,10.5
2022-07-19 05:22:49,10.5
2022-07-19 05:22:59,10.0
2022-07-19 05:23:09,10.5
2022-07-19 05:23:19,10.5
2022-07-19 05:23:29,10.5
2022-07-19 05:23:39,10.0
2022-07-19 05:23:49,10.5
2022-07-19 05:23:59,10.0
2022-07-19 05:24:09,10.0
2022-07-19 05:24:19,10.0
2022-07-19 05:24:29,10.0
2022-07-19 05:24:39,10.5
2022-07-19 05:24:49,10.5
2022-07-19 05:24:59,10.0
2022-07-19 05:25:09,10.0
2022-07-19 05:25:19,10.5
2022-07-19 05:25:29,10.0
2022-07-19 05:25:39,10.5
2022-07-19 05:25:49,10.5
2022-07-19 05:25:59,10.5
2022-07-19 05:26:09,10.5
2022-07-19 05:26:19,10.5
2022-07-19 05:26:29,10.5
2022-07-19 05:26:39,10.5
2022-07-19 05:26:49,10.0
2022-07-19 05:26:59,10.5
2022-07-19 05:27:09,10.0
2022-07-19 05:27:19,10.5
2022-07-19 05:27:29,10.0
2022-07-19 05:27:39,10.5
2022-07-19 05:27:49,10.5
2022-07-19 05:27:59,10.5
2022-07-19 05:28:09,10.5
2022-07-19 05:28:19,10.0
2022-07-19 05:28:29,10.5
2022-07-19 05:28:39,10.0
2022-07-19 05:28:49,10.0
2022-07-19 05:28:59,10.5
2022-07-19 05:29:09,10.5
2022-07-19 05:29:19,10.5
2022-07-19 05:29:29,10.5
2022-07-19 05:29:39,10.0
2022-07-19 05:29:49,10.0
2022-07-19 05:29:59,10.5
2022-07-19 05:30:09,10.5
2022-07-19 05:30:19,10.5
2022-07-19 05:30:29,10.0
2022-07-19 05:30:39,10.5
2022-07-19 05:30:49,10.5
2022-07-19 05:30:59,10.5
2022-07-19 05:31:09,10.5
2022-07-19 05:31:19,10.5
2022-07-19 05:31:29,10.5
2022-07-19 05:31:39,10.5
2022-07-19 05:31:49,10.0
2022-07-19 05:31:59,10.0
2022-07-19 05:32:09,10.5
2022-07-19 05:32:19,10.5
2022-07-19 05:32:29,10.5
2022-07-19 05:32:39,10.5
2022-07-19 05:32:49,10.0
2022-07-19 05:32:59,10.5
2022-07-19 05:33:09,10.5
2022-07-19 05:33:19,10.5
2022-07-19 05:33:29,10.5
2022-07-19 05:33:39,10.5
2022-07-19 05:33:49,10.0
2022-07-19 05:33:59,10.5
2022-07-19 05:34:09,10.5
2022-07-19 05:34:19,10.5
2022-07-19 05:34:29,10.5
2022-07-19 05:34:39,10.0
2022-07-19 05:34:49,10.5
2022-07-19 05:34:59,10.5
2022-07-19 05:35:09,10.5
2022-07-19 05:35:19,10.0
2022-07-19 05:35:29,10.5
2022-07-19 05:35:39,10.5
2022-07-19 05:35:49,10.5
2022-07-19 05:35:59,10.0
2022-07-19 05:36:09,10.5
2022-07-19 05:36:19,10.5
2022-07-19 05:36:29,10.5
2022-07-19 05:36:39,10.5
2022-07-19 05:36:49,10.5
2022-07-19 05:36:59,10.5
2022-07-19 05:37:09,10.5
2022-07-19 05:37:19,10.0
2022-07-19 05:37:29,10.5
2022-07-19 05:37:39,10.5
2022-07-19 05:37:49,10.5
2022-07-19 05:37:59,10.0
2022-07-19 05:38:09,10.5
2022-07-19 05:38:19,10.5
2022-07-19 05:38:29,10.5
2022-07-19 05:38:39,10.5
2022-07-19 05:38:49,10.5
2022-07-19 05:38:59,10.5
2022-07-19 05:39:09,10.5
2022-07-19 05:39:19,10.0
2022-07-19 05:39:29,10.5
2022-07-19 05:39:39,10.5
2022-07-19 05:39:49,10.5
2022-07-19 05:39:59,10.5
2022-07-19 05:40:09,10.5
2022-07-19 05:40:19,10.5
2022-07-19 05:40:29,10.5
2022-07-19 05:40:39,10.5
2022-07-19 05:40:49,10.0
2022-07-19 05:40:59,10.5
2022-07-19 05:41:09,10.5
2022-07-19 05:41:19,10.5
2022-07-19 05:41:29,10.5
2022-07-19 05:41:39,10.0
2022-07-19 05:41:49,10.5
2022-07-19 05:41:59,10.5
2022-07-19 05:42:09,10.5
2022-07-19 05:42:19,10.5
2022-07-19 05:42:29,10.5
2022-07-19 05:42:39,10.0
2022-07-19 05:42:49,10.0
2022-07-19 05:42:59,10.5
2022-07-19 05:43:09,10.5
2022-07-19 05:43:19,10.5
2022-07-19 05:43:29,10.5
2022-07-19 05:43:39,10.0
2022-07-19 05:43:49,10.5
2022-07-19 05:43:59,10.5
2022-07-19 05:44:09,10.5
2022-07-19 05:44:19,10.5
2022-07-19 05:44:29,10.5
2022-07-19 05:44:39,10.5
2022-07-19 05:44:49,10.5
2022-07-19 05:44:59,10.5
2022-07-19 05:45:09,10.5
2022-07-19 05:45:19,10.5
2022-07-19 05:45:29,10.5
2022-07-19 05:45:39,10.5
2022-07-19 05:45:49,10.5
2022-07-19 05:45:59,10.5
2022-07-19 05:46:09,10.5
2022-07-19 05:46:19,10.5
2022-07-19 05:46:29,10.5
2022-07-19 05:46:39,10.5
2022-07-19 05:46:49,10.5
2022-07-19 05:46:59,10.5
2022-07-19 05:47:09,10.5
2022-07-19 05:47:19,10.5
2022-07-19 05:47:29,10.5
2022-07-19 05:47:39,10.5
2022-07-19 05:47:49,10.5
2022-07-19 05:47:59,10.5
2022-07-19 05:48:09,10.5
2022-07-19 05:48:19,10.5
2022-07-19 05:48:29,10.5
2022-07-19 05:48:39,10.5
2022-07-19 05:48:49,10.5
2022-07-19 05:48:59,10.5
2022-07-19 05:49:09,10.5
2022-07-19 05:49:19,10.5
2022-07-19 05:49:29,10.5
2022-07-19 05:49:39,10.5
2022-07-19 05:49:49,10.5
2022-07-19 05:49:59,10.5
2022-07-19 05:50:09,10.5
2022-07-19 05:50:19,10.5
2022-07-19 05:50:29,10.5
2022-07-19 05:50:39,10.5
2022-07-19 05:50:49,10.5
2022-07-19 05:50:59,10.5
2022-07-19 05:51:09,10.5
2022-07-19 05:51:19,10.5
2022-07-19 05:51:29,10.5
2022-07-19 05:51:39,10.5
2022-07-19 05:51:49,10.5
2022-07-19 05:51:59,10.5
2022-07-19 05:52:09,10.5
2022-07-19 05:52:19,10.5
2022-07-19 05:52:29,10.5
2022-07-19 05:52:39,10.5
2022-07-19 05:52:49,10.5
2022-07-19 05:52:59,10.5
2022-07-19 05:53:09,10.5
2022-07-19 05:53:19,10.5
2022-07-19 05:53:29,10.5
2022-07-19 05:53:39,10.5
2022-07-19 05:53:49,10.5
2022-07-19 05:53:59,10.5
2022-07-19 05:54:09,10.5
2022-07-19 05:54:19,10.5
2022-07-19 05:54:29,10.5
2022-07-19 05:54:39,10.0
2022-07-19 05:54:49,10.5
2022-07-19 05:54:59,10.0
2022-07-19 05:55:09,10.5
2022-07-19 05:55:19,10.5
2022-07-19 05:55:29,10.5
2022-07-19 05:55:39,10.5
2022-07-19 05:55:49,10.5
2022-07-19 05:55:59,10.5
2022-07-19 05:56:09,10.5
2022-07-19 05:56:19,10.5
2022-07-19 05:56:29,10.5
2022-07-19 05:56:39,10.5
2022-07-19 05:56:49,10.5
2022-07-19 05:56:59,10.5
2022-07-19 05:57:09,10.5
2022-07-19 05:57:19,10.5
2022-07-19 05:57:29,10.5
2022-07-19 05:57:39,10.5
2022-07-19 05:57:49,10.5
2022-07-19 05:57:59,10.5
2022-07-19 05:58:09,10.5
2022-07-19 05:58:19,10.5
2022-07-19 05:58:29,10.5
2022-07-19 05:58:39,10.5
2022-07-19 05:58:49,10.5
2022-07-19 05:58:59,10.5
2022-07-19 05:59:09,10.5
2022-07-19 05:59:19,10.5
2022-07-19 05:59:29,10.5
2022-07-19 05:59:39,10.5
2022-07-19 05:59:49,10.5
2022-07-19 05:59:59,10.5
2022-07-19 06:00:09,10.5
2022-07-19 06:00:19,10.5
2022-07-19 06:00:29,10.5
2022-07-19 06:00:39,10.5
2022-07-19 06:00:49,10.5
2022-07-19 06:00:59,10.5
2022-07-19 06:01:09,10.5
2022-07-19 06:01:19,10.5
2022-07-19 06:01:29,10.5
2022-07-19 06:01:39,10.0
2022-07-19 06:01:49,10.5
2022-07-19 06:01:59,10.5
2022-07-19 06:02:09,10.5
2022-07-19 06:02:19,10.5
2022-07-19 06:02:29,10.5
2022-07-19 06:02:39,10.5
2022-07-19 06:02:49,10.5
2022-07-19 06:02:59,10.5
2022-07-19 06:03:09,10.5
2022-07-19 06:03:19,10.5
2022-07-19 06:03:29,10.5
2022-07-19 06:03:39,10.5
2022-07-19 06:03:49,10.5
2022-07-19 06:03:59,10.5
2022-07-19 06:04:09,10.5
2022-07-19 06:04:19,10.5
2022-07-19 06:04:29,10.5
2022-07-19 06:04:39,10.5
2022-07-19 06:04:49,10.5
2022-07-19 06:04:59,10.5
2022-07-19 06:05:09,10.5
2022-07-19 06:05:19,10.5
2022-07-19 06:05:29,10.5
2022-07-19 06:05:39,10.5
2022-07-19 06:05:49,10.5
2022-07-19 06:05:59,10.5
2022-07-19 06:06:09,10.5
2022-07-19 06:06:19,10.5
2022-07-19 06:06:29,10.5
2022-07-19 06:06:39,10.5
2022-07-19 06:06:49,10.5
2022-07-19 06:06:59,10.5
2022-07-19 06:07:09,10.0
2022-07-19 06:07:19,10.5
2022-07-19 06:07:29,10.5
2022-07-19 06:07:39,10.5
2022-07-19 06:07:49,10.5
2022-07-19 06:07:59,10.5
2022-07-19 06:08:09,10.5
2022-07-19 06:08:19,10.5
2022-07-19 06:08:29,10.5
2022-07-19 06:08:39,10.5
2022-07-19 06:08:49,10.5
2022-07-19 06:08:59,10.5
2022-07-19 06:09:09,10.5
2022-07-19 06:09:19,10.5
2022-07-19 06:09:29,10.5
2022-07-19 06:09:39,10.5
2022-07-19 06:09:49,10.5
2022-07-19 06:09:59,10.5
2022-07-19 06:10:09,10.5
2022-07-19 06:10:19,10.5
2022-07-19 06:10:29,10.5
2022-07-19 06:10:39,10.5
2022-07-19 06:10:49,10.5
2022-07-19 06:10:59,10.5
2022-07-19 06:11:09,10.5
2022-07-19 06:11:19,10.5
2022-07-19 06:11:29,10.5
2022-07-19 06:11:39,10.5
2022-07-19 06:11:49,10.5
2022-07-19 06:11:59,10.5
2022-07-19 06:12:09,10.5
2022-07-19 06:12:19,10.5
2022-07-19 06:12:29,10.5
2022-07-19 06:12:39,10.5
2022-07-19 06:12:49,10.5
2022-07-19 06:12:59,10.5
2022-07-19 06:13:09,10.5
2022-07-19 06:13:19,10.5
2022-07-19 06:13:29,10.5
2022-07-19 06:13:39,10.5
2022-07-19 06:13:49,10.5
2022-07-19 06:13:59,10.5
2022-07-19 06:14:09,10.5
2022-07-19 06:14:19,10.5
2022-07-19 06:14:29,10.5
2022-07-19 06:14:39,10.5
2022-07-19 06:14:49,10.5
2022-07-19 06:14:59,10.5
2022-07-19 06:15:09,10.5
2022-07-19 06:15:19,10.5
2022-07-19 06:15:29,10.0
2022-07-19 06:15:39,10.5
2022-07-19 06:15:49,10.5
2022-07-19 06:15:59,10.5
2022-07-19 06:16:09,10.5
2022-07-19 06:16:19,10.5
2022-07-19 06:16:29,10.5
2022-07-19 06:16:39,10.5
2022-07-19 06:16:49,10.5
2022-07-19 06:16:59,10.5
2022-07-19 06:17:09,10.0
2022-07-19 06:17:19,10.5
2022-07-19 06:17:29,10.5
2022-07-19 06:17:39,10.5
2022-07-19 06:17:49,10.5
2022-07-19 06:17:59,10.5
2022-07-19 06:18:09,10.5
2022-07-19 06:18:19,10.5
2022-07-19 06:18:29,10.5
2022-07-19 06:18:39,10.5
2022-07-19 06:18:49,10.5
2022-07-19 06:18:59,10.5
2022-07-19 06:19:09,10.5
2022-07-19 06:19:19,10.5
2022-07-19 06:19:29,10.5
2022-07-19 06:19:39,10.5
2022-07-19 06:19:49,10.5
2022-07-19 06:19:59,10.5
2022-07-19 06:20:09,10.5
2022-07-19 06:20:19,10.5
2022-07-19 06:20:29,10.5
2022-07-19 06:20:39,10.5
2022-07-19 06:20:49,10.5
2022-07-19 06:20:59,10.5
2022-07-19 06:21:09,10.5
2022-07-19 06:21:19,10.5
2022-07-19 06:21:29,10.5
2022-07-19 06:21:39,10.5
2022-07-19 06:21:49,10.5
2022-07-19 06:21:59,10.5
2022-07-19 06:22:09,10.5
2022-07-19 06:22:19,10.5
2022-07-19 06:22:29,10.5
2022-07-19 06:22:39,10.5
2022-07-19 06:22:49,10.5
2022-07-19 06:22:59,10.5
2022-07-19 06:23:09,10.5
2022-07-19 06:23:19,10.5
2022-07-19 06:23:29,10.5
2022-07-19 06:23:39,10.5
2022-07-19 06:23:49,10.5
2022-07-19 06:23:59,10.5
2022-07-19 06:24:09,10.5
2022-07-19 06:24:19,10.5
2022-07-19 06:24:29,10.5
2022-07-19 06:24:39,10.5
2022-07-19 06:24:49,10.5
2022-07-19 06:24:59,10.5
2022-07-19 06:25:09,10.5
2022-07-19 06:25:19,10.5
2022-07-19 06:25:29,10.5
2022-07-19 06:25:39,10.0
2022-07-19 06:25:49,10.5
2022-07-19 06:25:59,10.5
2022-07-19 06:26:09,10.5
2022-07-19 06:26:19,10.5
2022-07-19 06:26:29,10.5
2022-07-19 06:26:39,10.5
2022-07-19 06:26:49,10.5
2022-07-19 06:26:59,10.5
2022-07-19 06:27:09,10.5
2022-07-19 06:27:19,10.5
2022-07-19 06:27:29,10.5
2022-07-19 06:27:39,10.5
2022-07-19 06:27:49,10.5
2022-07-19 06:27:59,10.5
2022-07-19 06:28:09,10.5
2022-07-19 06:28:19,10.5
2022-07-19 06:28:29,10.5
2022-07-19 06:28:39,10.0
2022-07-19 06:28:49,10.5
2022-07-19 06:28:59,10.5
2022-07-19 06:29:09,10.5
2022-07-19 06:29:19,10.5
2022-07-19 06:29:29,10.5
2022-07-19 06:29:39,10.5
2022-07-19 06:29:49,10.5
2022-07-19 06:29:59,10.5
2022-07-19 06:30:09,10.5
2022-07-19 06:30:19,10.5
2022-07-19 06:30:29,10.5
2022-07-19 06:30:39,10.0
2022-07-19 06:30:49,10.5
2022-07-19 06:30:59,10.5
2022-07-19 06:31:09,10.5
2022-07-19 06:31:19,10.5
2022-07-19 06:31:29,10.5
2022-07-19 06:31:39,10.5
2022-07-19 06:31:49,10.5
2022-07-19 06:31:59,10.5
2022-07-19 06:32:09,10.5
2022-07-19 06:32:19,10.5
2022-07-19 06:32:29,10.5
2022-07-19 06:32:39,10.5
2022-07-19 06:32:49,10.5
2022-07-19 06:32:59,10.5
2022-07-19 06:33:09,10.5
2022-07-19 06:33:19,10.5
2022-07-19 06:33:29,10.5
2022-07-19 06:33:39,10.0
2022-07-19 06:33:49,10.5
2022-07-19 06:33:59,10.5
2022-07-19 06:34:09,10.5
2022-07-19 06:34:19,10.5
2022-07-19 06:34:29,10.5
2022-07-19 06:34:39,10.5
2022-07-19 06:34:49,10.5
2022-07-19 06:34:59,10.5
2022-07-19 06:35:09,10.5
2022-07-19 06:35:19,10.5
2022-07-19 06:35:29,10.5
2022-07-19 06:35:39,10.5
2022-07-19 06:35:49,10.5
2022-07-19 06:35:59,10.5
2022-07-19 06:36:09,10.5
2022-07-19 06:36:19,10.5
2022-07-19 06:36:29,10.5
2022-07-19 06:36:39,10.5
2022-07-19 06:36:49,10.5
2022-07-19 06:36:59,10.5
2022-07-19 06:37:09,10.5
2022-07-19 06:37:19,10.5
2022-07-19 06:37:29,10.5
2022-07-19 06:37:39,10.5
2022-07-19 06:37:49,10.0
2022-07-19 06:37:59,10.5
2022-07-19 06:38:09,10.5
2022-07-19 06:38:19,10.5
2022-07-19 06:38:29,10.5
2022-07-19 06:38:39,10.5
2022-07-19 06:38:49,10.5
2022-07-19 06:38:59,10.5
2022-07-19 06:39:09,10.5
2022-07-19 06:39:19,10.5
2022-07-19 06:39:29,10.0
2022-07-19 06:39:39,10.0
2022-07-19 06:39:49,10.0
2022-07-19 06:39:59,10.0
2022-07-19 06:40:09,10.5
2022-07-19 06:40:19,10.5
2022-07-19 06:40:29,10.5
2022-07-19 06:40:39,10.5
2022-07-19 06:40:49,10.5
2022-07-19 06:40:59,10.5
2022-07-19 06:41:09,10.5
2022-07-19 06:41:19,10.5
2022-07-19 06:41:29,10.5
2022-07-19 06:41:39,10.5
2022-07-19 06:41:49,10.5
2022-07-19 06:41:59,10.0
2022-07-19 06:42:09,10.5
2022-07-19 06:42:19,10.5
2022-07-19 06:42:29,10.5
2022-07-19 06:42:39,10.5
2022-07-19 06:42:49,10.5
2022-07-19 06:42:59,10.0
2022-07-19 06:43:09,10.5
2022-07-19 06:43:19,10.5
2022-07-19 06:43:29,10.5
2022-07-19 06:43:39,10.5
2022-07-19 06:43:49,10.5
2022-07-19 06:43:59,10.5
2022-07-19 06:44:09,10.5
2022-07-19 06:44:19,10.0
2022-07-19 06:44:29,10.5
2022-07-19 06:44:39,10.0
2022-07-19 06:44:49,10.5
2022-07-19 06:44:59,10.0
2022-07-19 06:45:09,10.5
2022-07-19 06:45:19,10.5
2022-07-19 06:45:29,10.5
2022-07-19 06:45:39,10.5
2022-07-19 06:45:49,10.5
2022-07-19 06:45:59,10.5
2022-07-19 06:46:09,10.5
2022-07-19 06:46:19,10.5
2022-07-19 06:46:29,10.5
2022-07-19 06:46:39,10.0
2022-07-19 06:46:49,10.5
2022-07-19 06:46:59,10.0
2022-07-19 06:47:09,10.5
2022-07-19 06:47:19,10.0
2022-07-19 06:47:29,10.5
2022-07-19 06:47:39,10.0
2022-07-19 06:47:49,10.5
2022-07-19 06:47:59,10.5
2022-07-19 06:48:09,10.0
2022-07-19 06:48:19,10.5
2022-07-19 06:48:29,10.5
2022-07-19 06:48:39,10.0
2022-07-19 06:48:49,10.5
2022-07-19 06:48:59,10.5
2022-07-19 06:49:09,10.5
2022-07-19 06:49:19,10.5
2022-07-19 06:49:29,10.0
2022-07-19 06:49:39,10.5
2022-07-19 06:49:49,10.0
2022-07-19 06:49:59,10.0
2022-07-19 06:50:09,10.5
2022-07-19 06:50:19,10.0
2022-07-19 06:50:29,10.5
2022-07-19 06:50:39,10.5
2022-07-19 06:50:49,10.5
2022-07-19 06:50:59,10.0
2022-07-19 06:51:09,10.0
2022-07-19 06:51:19,10.5
2022-07-19 06:51:29,10.5
2022-07-19 06:51:39,10.5
2022-07-19 06:51:49,10.0
2022-07-19 06:51:59,10.5
2022-07-19 06:52:09,10.5
2022-07-19 06:52:19,10.5
2022-07-19 06:52:29,10.5
2022-07-19 06:52:39,10.5
2022-07-19 06:52:49,10.5
2022-07-19 06:52:59,10.5
2022-07-19 06:53:09,10.5
2022-07-19 06:53:19,10.5
2022-07-19 06:53:29,10.0
2022-07-19 06:53:39,10.0
2022-07-19 06:53:49,10.5
2022-07-19 06:53:59,10.5
2022-07-19 06:54:09,10.5
2022-07-19 06:54:19,10.5
2022-07-19 06:54:29,10.0
2022-07-19 06:54:39,10.5
2022-07-19 06:54:49,10.5
2022-07-19 06:54:59,10.5
2022-07-19 06:55:09,10.5
2022-07-19 06:55:19,10.5
2022-07-19 06:55:29,10.5
2022-07-19 06:55:39,10.0
2022-07-19 06:55:49,10.5
2022-07-19 06:55:59,10.5
2022-07-19 06:56:09,10.5
2022-07-19 06:56:19,10.5
2022-07-19 06:56:29,10.5
2022-07-19 06:56:39,10.0
2022-07-19 06:56:49,10.0
2022-07-19 06:56:59,10.5
2022-07-19 06:57:09,10.0
2022-07-19 06:57:19,10.0
2022-07-19 06:57:29,10.5
2022-07-19 06:57:39,10.0
2022-07-19 06:57:49,10.5
2022-07-19 06:57:59,10.0
2022-07-19 06:58:09,10.5
2022-07-19 06:58:19,10.0
2022-07-19 06:58:29,10.0
2022-07-19 06:58:39,10.5
2022-07-19 06:58:49,10.5
2022-07-19 06:58:59,10.5
2022-07-19 06:59:09,10.0
2022-07-19 06:59:19,10.5
2022-07-19 06:59:29,10.5
2022-07-19 06:59:39,10.0
2022-07-19 06:59:49,10.0
2022-07-19 06:59:59,10.5
2022-07-19 07:00:09,10.0
2022-07-19 07:00:19,10.5
2022-07-19 07:00:29,10.0
2022-07-19 07:00:39,10.5
2022-07-19 07:00:49,10.5
2022-07-19 07:00:59,10.0
2022-07-19 07:01:09,10.0
2022-07-19 07:01:19,10.0
2022-07-19 07:01:29,10.0
2022-07-19 07:01:39,10.5
2022-07-19 07:01:49,10.0
2022-07-19 07:01:59,10.5
2022-07-19 07:02:09,10.0
2022-07-19 07:02:19,10.0
2022-07-19 07:02:29,10.5
2022-07-19 07:02:39,10.0
2022-07-19 07:02:49,10.0
2022-07-19 07:02:59,10.0
2022-07-19 07:03:09,10.0
2022-07-19 07:03:19,10.0
2022-07-19 07:03:29,10.0
2022-07-19 07:03:39,10.0
2022-07-19 07:03:49,10.0
2022-07-19 07:03:59,10.0
2022-07-19 07:04:09,10.0
2022-07-19 07:04:19,10.5
